NFECHA,IDX,TheYear,TheDate,CANT,DEPARTAMENTO
02 Ene,102,2021,2021-01-02,18,JUNIN
02 Ene,102,2021,2021-01-02,30,LA LIBERTAD
02 Ene,102,2021,2021-01-02,12,LAMBAYEQUE
02 Ene,102,2021,2021-01-02,209,LIMA
02 Ene,102,2021,2021-01-02,13,LORETO
02 Ene,102,2021,2021-01-02,3,MADRE DE DIOS
02 Ene,102,2021,2021-01-02,3,MOQUEGUA
02 Ene,102,2021,2021-01-02,6,PASCO
02 Ene,102,2021,2021-01-02,40,PIURA
02 Ene,102,2021,2021-01-02,27,PUNO
02 Ene,102,2021,2021-01-02,15,SAN MARTIN
02 Ene,102,2021,2021-01-02,1,SIN REGISTRO
02 Ene,102,2021,2021-01-02,2,TACNA
02 Ene,102,2021,2021-01-02,4,TUMBES
02 Ene,102,2021,2021-01-02,2,UCAYALI
03 Ene,103,2021,2021-01-03,4,AMAZONAS
03 Ene,103,2021,2021-01-03,34,ANCASH
03 Ene,103,2021,2021-01-03,8,APURIMAC
03 Ene,103,2021,2021-01-03,22,AREQUIPA
03 Ene,103,2021,2021-01-03,9,AYACUCHO
03 Ene,103,2021,2021-01-03,9,CAJAMARCA
03 Ene,103,2021,2021-01-03,21,CALLAO
03 Ene,103,2021,2021-01-03,26,CUSCO
03 Ene,103,2021,2021-01-03,0,EXTRANJERO
03 Ene,103,2021,2021-01-03,10,HUANCAVELICA
03 Ene,103,2021,2021-01-03,17,HUANUCO
03 Ene,103,2021,2021-01-03,16,ICA
03 Ene,103,2021,2021-01-03,23,JUNIN
03 Ene,103,2021,2021-01-03,30,LA LIBERTAD
03 Ene,103,2021,2021-01-03,8,LAMBAYEQUE
03 Ene,103,2021,2021-01-03,179,LIMA
03 Ene,103,2021,2021-01-03,9,LORETO
03 Ene,103,2021,2021-01-03,1,MADRE DE DIOS
03 Ene,103,2021,2021-01-03,5,MOQUEGUA
03 Ene,103,2021,2021-01-03,1,PASCO
03 Ene,103,2021,2021-01-03,28,PIURA
03 Ene,103,2021,2021-01-03,31,PUNO
03 Ene,103,2021,2021-01-03,11,SAN MARTIN
03 Ene,103,2021,2021-01-03,1,SIN REGISTRO
03 Ene,103,2021,2021-01-03,5,TACNA
03 Ene,103,2021,2021-01-03,9,TUMBES
03 Ene,103,2021,2021-01-03,7,UCAYALI
04 Ene,104,2021,2021-01-04,7,AMAZONAS
04 Ene,104,2021,2021-01-04,27,ANCASH
04 Ene,104,2021,2021-01-04,11,APURIMAC
04 Ene,104,2021,2021-01-04,25,AREQUIPA
04 Ene,104,2021,2021-01-04,5,AYACUCHO
04 Ene,104,2021,2021-01-04,17,CAJAMARCA
04 Ene,104,2021,2021-01-04,21,CALLAO
04 Ene,104,2021,2021-01-04,24,CUSCO
04 Ene,104,2021,2021-01-04,1,EXTRANJERO
04 Ene,104,2021,2021-01-04,4,HUANCAVELICA
04 Ene,104,2021,2021-01-04,14,HUANUCO
04 Ene,104,2021,2021-01-04,10,ICA
04 Ene,104,2021,2021-01-04,25,JUNIN
04 Ene,104,2021,2021-01-04,32,LA LIBERTAD
04 Ene,104,2021,2021-01-04,18,LAMBAYEQUE
04 Ene,104,2021,2021-01-04,210,LIMA
04 Ene,104,2021,2021-01-04,7,LORETO
04 Ene,104,2021,2021-01-04,3,MADRE DE DIOS
04 Ene,104,2021,2021-01-04,7,MOQUEGUA
04 Ene,104,2021,2021-01-04,5,PASCO
04 Ene,104,2021,2021-01-04,39,PIURA
04 Ene,104,2021,2021-01-04,26,PUNO
04 Ene,104,2021,2021-01-04,10,SAN MARTIN
04 Ene,104,2021,2021-01-04,1,SIN REGISTRO
04 Ene,104,2021,2021-01-04,4,TACNA
04 Ene,104,2021,2021-01-04,2,TUMBES
04 Ene,104,2021,2021-01-04,10,UCAYALI
05 Ene,105,2021,2021-01-05,2,AMAZONAS
05 Ene,105,2021,2021-01-05,26,ANCASH
05 Ene,105,2021,2021-01-05,12,APURIMAC
05 Ene,105,2021,2021-01-05,36,AREQUIPA
05 Ene,105,2021,2021-01-05,7,AYACUCHO
05 Ene,105,2021,2021-01-05,20,CAJAMARCA
05 Ene,105,2021,2021-01-05,13,CALLAO
05 Ene,105,2021,2021-01-05,21,CUSCO
05 Ene,105,2021,2021-01-05,0,EXTRANJERO
05 Ene,105,2021,2021-01-05,7,HUANCAVELICA
05 Ene,105,2021,2021-01-05,10,HUANUCO
05 Ene,105,2021,2021-01-05,21,ICA
05 Ene,105,2021,2021-01-05,26,JUNIN
05 Ene,105,2021,2021-01-05,30,LA LIBERTAD
05 Ene,105,2021,2021-01-05,11,LAMBAYEQUE
05 Ene,105,2021,2021-01-05,185,LIMA
05 Ene,105,2021,2021-01-05,13,LORETO
05 Ene,105,2021,2021-01-05,3,MADRE DE DIOS
05 Ene,105,2021,2021-01-05,3,MOQUEGUA
05 Ene,105,2021,2021-01-05,11,PASCO
05 Ene,105,2021,2021-01-05,29,PIURA
05 Ene,105,2021,2021-01-05,27,PUNO
05 Ene,105,2021,2021-01-05,5,SAN MARTIN
05 Ene,105,2021,2021-01-05,1,SIN REGISTRO
05 Ene,105,2021,2021-01-05,5,TACNA
05 Ene,105,2021,2021-01-05,5,TUMBES
05 Ene,105,2021,2021-01-05,5,UCAYALI
06 Ene,106,2021,2021-01-06,4,AMAZONAS
06 Ene,106,2021,2021-01-06,20,ANCASH
06 Ene,106,2021,2021-01-06,9,APURIMAC
06 Ene,106,2021,2021-01-06,20,AREQUIPA
06 Ene,106,2021,2021-01-06,12,AYACUCHO
06 Ene,106,2021,2021-01-06,23,CAJAMARCA
06 Ene,106,2021,2021-01-06,27,CALLAO
06 Ene,106,2021,2021-01-06,15,CUSCO
06 Ene,106,2021,2021-01-06,1,EXTRANJERO
06 Ene,106,2021,2021-01-06,6,HUANCAVELICA
06 Ene,106,2021,2021-01-06,22,HUANUCO
06 Ene,106,2021,2021-01-06,21,ICA
06 Ene,106,2021,2021-01-06,22,JUNIN
06 Ene,106,2021,2021-01-06,30,LA LIBERTAD
06 Ene,106,2021,2021-01-06,11,LAMBAYEQUE
06 Ene,106,2021,2021-01-06,167,LIMA
06 Ene,106,2021,2021-01-06,12,LORETO
06 Ene,106,2021,2021-01-06,3,MADRE DE DIOS
06 Ene,106,2021,2021-01-06,6,MOQUEGUA
06 Ene,106,2021,2021-01-06,5,PASCO
06 Ene,106,2021,2021-01-06,35,PIURA
06 Ene,106,2021,2021-01-06,31,PUNO
06 Ene,106,2021,2021-01-06,9,SAN MARTIN
06 Ene,106,2021,2021-01-06,0,SIN REGISTRO
06 Ene,106,2021,2021-01-06,3,TACNA
06 Ene,106,2021,2021-01-06,2,TUMBES
06 Ene,106,2021,2021-01-06,8,UCAYALI
07 Ene,107,2021,2021-01-07,0,AMAZONAS
07 Ene,107,2021,2021-01-07,26,ANCASH
07 Ene,107,2021,2021-01-07,8,APURIMAC
07 Ene,107,2021,2021-01-07,23,AREQUIPA
07 Ene,107,2021,2021-01-07,6,AYACUCHO
07 Ene,107,2021,2021-01-07,18,CAJAMARCA
07 Ene,107,2021,2021-01-07,25,CALLAO
07 Ene,107,2021,2021-01-07,22,CUSCO
07 Ene,107,2021,2021-01-07,0,EXTRANJERO
07 Ene,107,2021,2021-01-07,6,HUANCAVELICA
07 Ene,107,2021,2021-01-07,26,HUANUCO
07 Ene,107,2021,2021-01-07,23,ICA
07 Ene,107,2021,2021-01-07,35,JUNIN
07 Ene,107,2021,2021-01-07,31,LA LIBERTAD
07 Ene,107,2021,2021-01-07,8,LAMBAYEQUE
07 Ene,107,2021,2021-01-07,215,LIMA
07 Ene,107,2021,2021-01-07,10,LORETO
07 Ene,107,2021,2021-01-07,2,MADRE DE DIOS
07 Ene,107,2021,2021-01-07,6,MOQUEGUA
07 Ene,107,2021,2021-01-07,8,PASCO
07 Ene,107,2021,2021-01-07,36,PIURA
07 Ene,107,2021,2021-01-07,15,PUNO
07 Ene,107,2021,2021-01-07,5,SAN MARTIN
07 Ene,107,2021,2021-01-07,2,SIN REGISTRO
07 Ene,107,2021,2021-01-07,3,TACNA
07 Ene,107,2021,2021-01-07,3,TUMBES
07 Ene,107,2021,2021-01-07,4,UCAYALI
08 Ene,108,2021,2021-01-08,3,AMAZONAS
08 Ene,108,2021,2021-01-08,24,ANCASH
08 Ene,108,2021,2021-01-08,15,APURIMAC
08 Ene,108,2021,2021-01-08,36,AREQUIPA
08 Ene,108,2021,2021-01-08,4,AYACUCHO
08 Ene,108,2021,2021-01-08,13,CAJAMARCA
08 Ene,108,2021,2021-01-08,18,CALLAO
08 Ene,108,2021,2021-01-08,37,CUSCO
08 Ene,108,2021,2021-01-08,0,EXTRANJERO
08 Ene,108,2021,2021-01-08,6,HUANCAVELICA
08 Ene,108,2021,2021-01-08,19,HUANUCO
08 Ene,108,2021,2021-01-08,27,ICA
08 Ene,108,2021,2021-01-08,25,JUNIN
08 Ene,108,2021,2021-01-08,32,LA LIBERTAD
08 Ene,108,2021,2021-01-08,15,LAMBAYEQUE
08 Ene,108,2021,2021-01-08,209,LIMA
08 Ene,108,2021,2021-01-08,11,LORETO
08 Ene,108,2021,2021-01-08,4,MADRE DE DIOS
08 Ene,108,2021,2021-01-08,6,MOQUEGUA
08 Ene,108,2021,2021-01-08,5,PASCO
08 Ene,108,2021,2021-01-08,32,PIURA
08 Ene,108,2021,2021-01-08,28,PUNO
08 Ene,108,2021,2021-01-08,12,SAN MARTIN
08 Ene,108,2021,2021-01-08,0,SIN REGISTRO
08 Ene,108,2021,2021-01-08,6,TACNA
08 Ene,108,2021,2021-01-08,2,TUMBES
08 Ene,108,2021,2021-01-08,7,UCAYALI
09 Ene,109,2021,2021-01-09,2,AMAZONAS
09 Ene,109,2021,2021-01-09,23,ANCASH
09 Ene,109,2021,2021-01-09,13,APURIMAC
09 Ene,109,2021,2021-01-09,35,AREQUIPA
09 Ene,109,2021,2021-01-09,9,AYACUCHO
09 Ene,109,2021,2021-01-09,12,CAJAMARCA
09 Ene,109,2021,2021-01-09,24,CALLAO
09 Ene,109,2021,2021-01-09,24,CUSCO
09 Ene,109,2021,2021-01-09,1,EXTRANJERO
09 Ene,109,2021,2021-01-09,6,HUANCAVELICA
09 Ene,109,2021,2021-01-09,17,HUANUCO
09 Ene,109,2021,2021-01-09,17,ICA
09 Ene,109,2021,2021-01-09,17,JUNIN
09 Ene,109,2021,2021-01-09,34,LA LIBERTAD
09 Ene,109,2021,2021-01-09,10,LAMBAYEQUE
09 Ene,109,2021,2021-01-09,241,LIMA
09 Ene,109,2021,2021-01-09,4,LORETO
09 Ene,109,2021,2021-01-09,1,MADRE DE DIOS
09 Ene,109,2021,2021-01-09,8,MOQUEGUA
09 Ene,109,2021,2021-01-09,5,PASCO
09 Ene,109,2021,2021-01-09,35,PIURA
09 Ene,109,2021,2021-01-09,22,PUNO
09 Ene,109,2021,2021-01-09,9,SAN MARTIN
09 Ene,109,2021,2021-01-09,0,SIN REGISTRO
09 Ene,109,2021,2021-01-09,5,TACNA
09 Ene,109,2021,2021-01-09,1,TUMBES
09 Ene,109,2021,2021-01-09,12,UCAYALI
10 Ene,110,2021,2021-01-10,4,AMAZONAS
10 Ene,110,2021,2021-01-10,35,ANCASH
10 Ene,110,2021,2021-01-10,9,APURIMAC
10 Ene,110,2021,2021-01-10,25,AREQUIPA
10 Ene,110,2021,2021-01-10,9,AYACUCHO
10 Ene,110,2021,2021-01-10,14,CAJAMARCA
10 Ene,110,2021,2021-01-10,23,CALLAO
10 Ene,110,2021,2021-01-10,31,CUSCO
10 Ene,110,2021,2021-01-10,0,EXTRANJERO
10 Ene,110,2021,2021-01-10,7,HUANCAVELICA
10 Ene,110,2021,2021-01-10,12,HUANUCO
10 Ene,110,2021,2021-01-10,18,ICA
10 Ene,110,2021,2021-01-10,41,JUNIN
10 Ene,110,2021,2021-01-10,40,LA LIBERTAD
10 Ene,110,2021,2021-01-10,16,LAMBAYEQUE
10 Ene,110,2021,2021-01-10,217,LIMA
10 Ene,110,2021,2021-01-10,9,LORETO
10 Ene,110,2021,2021-01-10,3,MADRE DE DIOS
10 Ene,110,2021,2021-01-10,3,MOQUEGUA
10 Ene,110,2021,2021-01-10,6,PASCO
10 Ene,110,2021,2021-01-10,34,PIURA
10 Ene,110,2021,2021-01-10,23,PUNO
10 Ene,110,2021,2021-01-10,12,SAN MARTIN
10 Ene,110,2021,2021-01-10,0,SIN REGISTRO
10 Ene,110,2021,2021-01-10,8,TACNA
10 Ene,110,2021,2021-01-10,8,TUMBES
10 Ene,110,2021,2021-01-10,5,UCAYALI
11 Ene,111,2021,2021-01-11,4,AMAZONAS
11 Ene,111,2021,2021-01-11,26,ANCASH
11 Ene,111,2021,2021-01-11,8,APURIMAC
11 Ene,111,2021,2021-01-11,36,AREQUIPA
11 Ene,111,2021,2021-01-11,12,AYACUCHO
11 Ene,111,2021,2021-01-11,21,CAJAMARCA
11 Ene,111,2021,2021-01-11,24,CALLAO
11 Ene,111,2021,2021-01-11,22,CUSCO
11 Ene,111,2021,2021-01-11,1,EXTRANJERO
11 Ene,111,2021,2021-01-11,7,HUANCAVELICA
11 Ene,111,2021,2021-01-11,33,HUANUCO
11 Ene,111,2021,2021-01-11,13,ICA
11 Ene,111,2021,2021-01-11,26,JUNIN
11 Ene,111,2021,2021-01-11,28,LA LIBERTAD
11 Ene,111,2021,2021-01-11,14,LAMBAYEQUE
11 Ene,111,2021,2021-01-11,233,LIMA
11 Ene,111,2021,2021-01-11,8,LORETO
11 Ene,111,2021,2021-01-11,5,MADRE DE DIOS
11 Ene,111,2021,2021-01-11,6,MOQUEGUA
11 Ene,111,2021,2021-01-11,9,PASCO
11 Ene,111,2021,2021-01-11,48,PIURA
11 Ene,111,2021,2021-01-11,22,PUNO
11 Ene,111,2021,2021-01-11,9,SAN MARTIN
11 Ene,111,2021,2021-01-11,2,SIN REGISTRO
11 Ene,111,2021,2021-01-11,7,TACNA
11 Ene,111,2021,2021-01-11,8,TUMBES
11 Ene,111,2021,2021-01-11,6,UCAYALI
12 Ene,112,2021,2021-01-12,0,AMAZONAS
12 Ene,112,2021,2021-01-12,24,ANCASH
12 Ene,112,2021,2021-01-12,7,APURIMAC
12 Ene,112,2021,2021-01-12,34,AREQUIPA
12 Ene,112,2021,2021-01-12,8,AYACUCHO
12 Ene,112,2021,2021-01-12,12,CAJAMARCA
12 Ene,112,2021,2021-01-12,26,CALLAO
12 Ene,112,2021,2021-01-12,26,CUSCO
12 Ene,112,2021,2021-01-12,0,EXTRANJERO
12 Ene,112,2021,2021-01-12,2,HUANCAVELICA
12 Ene,112,2021,2021-01-12,19,HUANUCO
12 Ene,112,2021,2021-01-12,22,ICA
12 Ene,112,2021,2021-01-12,31,JUNIN
12 Ene,112,2021,2021-01-12,41,LA LIBERTAD
12 Ene,112,2021,2021-01-12,17,LAMBAYEQUE
12 Ene,112,2021,2021-01-12,230,LIMA
12 Ene,112,2021,2021-01-12,9,LORETO
12 Ene,112,2021,2021-01-12,0,MADRE DE DIOS
12 Ene,112,2021,2021-01-12,6,MOQUEGUA
12 Ene,112,2021,2021-01-12,8,PASCO
12 Ene,112,2021,2021-01-12,52,PIURA
12 Ene,112,2021,2021-01-12,22,PUNO
12 Ene,112,2021,2021-01-12,8,SAN MARTIN
12 Ene,112,2021,2021-01-12,1,SIN REGISTRO
12 Ene,112,2021,2021-01-12,6,TACNA
12 Ene,112,2021,2021-01-12,4,TUMBES
12 Ene,112,2021,2021-01-12,7,UCAYALI
13 Ene,113,2021,2021-01-13,2,AMAZONAS
13 Ene,113,2021,2021-01-13,33,ANCASH
13 Ene,113,2021,2021-01-13,10,APURIMAC
13 Ene,113,2021,2021-01-13,39,AREQUIPA
13 Ene,113,2021,2021-01-13,9,AYACUCHO
13 Ene,113,2021,2021-01-13,14,CAJAMARCA
13 Ene,113,2021,2021-01-13,28,CALLAO
13 Ene,113,2021,2021-01-13,32,CUSCO
13 Ene,113,2021,2021-01-13,1,EXTRANJERO
13 Ene,113,2021,2021-01-13,11,HUANCAVELICA
13 Ene,113,2021,2021-01-13,26,HUANUCO
13 Ene,113,2021,2021-01-13,29,ICA
13 Ene,113,2021,2021-01-13,35,JUNIN
13 Ene,113,2021,2021-01-13,35,LA LIBERTAD
13 Ene,113,2021,2021-01-13,14,LAMBAYEQUE
13 Ene,113,2021,2021-01-13,234,LIMA
13 Ene,113,2021,2021-01-13,10,LORETO
13 Ene,113,2021,2021-01-13,1,MADRE DE DIOS
13 Ene,113,2021,2021-01-13,7,MOQUEGUA
13 Ene,113,2021,2021-01-13,5,PASCO
13 Ene,113,2021,2021-01-13,29,PIURA
13 Ene,113,2021,2021-01-13,23,PUNO
13 Ene,113,2021,2021-01-13,6,SAN MARTIN
13 Ene,113,2021,2021-01-13,0,SIN REGISTRO
13 Ene,113,2021,2021-01-13,10,TACNA
13 Ene,113,2021,2021-01-13,7,TUMBES
13 Ene,113,2021,2021-01-13,6,UCAYALI
14 Ene,114,2021,2021-01-14,4,AMAZONAS
14 Ene,114,2021,2021-01-14,28,ANCASH
14 Ene,114,2021,2021-01-14,8,APURIMAC
14 Ene,114,2021,2021-01-14,35,AREQUIPA
14 Ene,114,2021,2021-01-14,7,AYACUCHO
14 Ene,114,2021,2021-01-14,16,CAJAMARCA
14 Ene,114,2021,2021-01-14,23,CALLAO
14 Ene,114,2021,2021-01-14,22,CUSCO
14 Ene,114,2021,2021-01-14,0,EXTRANJERO
14 Ene,114,2021,2021-01-14,10,HUANCAVELICA
14 Ene,114,2021,2021-01-14,21,HUANUCO
14 Ene,114,2021,2021-01-14,17,ICA
14 Ene,114,2021,2021-01-14,35,JUNIN
14 Ene,114,2021,2021-01-14,32,LA LIBERTAD
14 Ene,114,2021,2021-01-14,15,LAMBAYEQUE
14 Ene,114,2021,2021-01-14,227,LIMA
14 Ene,114,2021,2021-01-14,6,LORETO
14 Ene,114,2021,2021-01-14,1,MADRE DE DIOS
14 Ene,114,2021,2021-01-14,6,MOQUEGUA
14 Ene,114,2021,2021-01-14,2,PASCO
14 Ene,114,2021,2021-01-14,35,PIURA
14 Ene,114,2021,2021-01-14,32,PUNO
14 Ene,114,2021,2021-01-14,12,SAN MARTIN
14 Ene,114,2021,2021-01-14,0,SIN REGISTRO
14 Ene,114,2021,2021-01-14,5,TACNA
14 Ene,114,2021,2021-01-14,7,TUMBES
14 Ene,114,2021,2021-01-14,7,UCAYALI
15 Ene,115,2021,2021-01-15,4,AMAZONAS
15 Ene,115,2021,2021-01-15,33,ANCASH
15 Ene,115,2021,2021-01-15,7,APURIMAC
15 Ene,115,2021,2021-01-15,24,AREQUIPA
15 Ene,115,2021,2021-01-15,9,AYACUCHO
15 Ene,115,2021,2021-01-15,19,CAJAMARCA
15 Ene,115,2021,2021-01-15,27,CALLAO
15 Ene,115,2021,2021-01-15,20,CUSCO
15 Ene,115,2021,2021-01-15,0,EXTRANJERO
15 Ene,115,2021,2021-01-15,7,HUANCAVELICA
15 Ene,115,2021,2021-01-15,23,HUANUCO
15 Ene,115,2021,2021-01-15,18,ICA
15 Ene,115,2021,2021-01-15,45,JUNIN
15 Ene,115,2021,2021-01-15,34,LA LIBERTAD
15 Ene,115,2021,2021-01-15,11,LAMBAYEQUE
15 Ene,115,2021,2021-01-15,260,LIMA
15 Ene,115,2021,2021-01-15,13,LORETO
15 Ene,115,2021,2021-01-15,0,MADRE DE DIOS
15 Ene,115,2021,2021-01-15,2,MOQUEGUA
15 Ene,115,2021,2021-01-15,6,PASCO
15 Ene,115,2021,2021-01-15,35,PIURA
15 Ene,115,2021,2021-01-15,23,PUNO
15 Ene,115,2021,2021-01-15,12,SAN MARTIN
15 Ene,115,2021,2021-01-15,2,SIN REGISTRO
15 Ene,115,2021,2021-01-15,11,TACNA
15 Ene,115,2021,2021-01-15,3,TUMBES
15 Ene,115,2021,2021-01-15,8,UCAYALI
16 Ene,116,2021,2021-01-16,2,AMAZONAS
16 Ene,116,2021,2021-01-16,37,ANCASH
16 Ene,116,2021,2021-01-16,12,APURIMAC
16 Ene,116,2021,2021-01-16,33,AREQUIPA
16 Ene,116,2021,2021-01-16,14,AYACUCHO
16 Ene,116,2021,2021-01-16,18,CAJAMARCA
16 Ene,116,2021,2021-01-16,29,CALLAO
16 Ene,116,2021,2021-01-16,25,CUSCO
16 Ene,116,2021,2021-01-16,1,EXTRANJERO
16 Ene,116,2021,2021-01-16,7,HUANCAVELICA
16 Ene,116,2021,2021-01-16,26,HUANUCO
16 Ene,116,2021,2021-01-16,33,ICA
16 Ene,116,2021,2021-01-16,31,JUNIN
16 Ene,116,2021,2021-01-16,28,LA LIBERTAD
16 Ene,116,2021,2021-01-16,9,LAMBAYEQUE
16 Ene,116,2021,2021-01-16,284,LIMA
16 Ene,116,2021,2021-01-16,13,LORETO
16 Ene,116,2021,2021-01-16,4,MADRE DE DIOS
16 Ene,116,2021,2021-01-16,4,MOQUEGUA
16 Ene,116,2021,2021-01-16,13,PASCO
16 Ene,116,2021,2021-01-16,27,PIURA
16 Ene,116,2021,2021-01-16,24,PUNO
16 Ene,116,2021,2021-01-16,14,SAN MARTIN
16 Ene,116,2021,2021-01-16,0,SIN REGISTRO
16 Ene,116,2021,2021-01-16,6,TACNA
16 Ene,116,2021,2021-01-16,6,TUMBES
16 Ene,116,2021,2021-01-16,8,UCAYALI
17 Ene,117,2021,2021-01-17,5,AMAZONAS
17 Ene,117,2021,2021-01-17,31,ANCASH
17 Ene,117,2021,2021-01-17,13,APURIMAC
17 Ene,117,2021,2021-01-17,41,AREQUIPA
17 Ene,117,2021,2021-01-17,18,AYACUCHO
17 Ene,117,2021,2021-01-17,18,CAJAMARCA
17 Ene,117,2021,2021-01-17,30,CALLAO
17 Ene,117,2021,2021-01-17,31,CUSCO
17 Ene,117,2021,2021-01-17,0,EXTRANJERO
17 Ene,117,2021,2021-01-17,10,HUANCAVELICA
17 Ene,117,2021,2021-01-17,24,HUANUCO
17 Ene,117,2021,2021-01-17,24,ICA
17 Ene,117,2021,2021-01-17,28,JUNIN
17 Ene,117,2021,2021-01-17,40,LA LIBERTAD
17 Ene,117,2021,2021-01-17,11,LAMBAYEQUE
17 Ene,117,2021,2021-01-17,277,LIMA
17 Ene,117,2021,2021-01-17,12,LORETO
17 Ene,117,2021,2021-01-17,4,MADRE DE DIOS
17 Ene,117,2021,2021-01-17,7,MOQUEGUA
17 Ene,117,2021,2021-01-17,13,PASCO
17 Ene,117,2021,2021-01-17,60,PIURA
17 Ene,117,2021,2021-01-17,22,PUNO
17 Ene,117,2021,2021-01-17,12,SAN MARTIN
17 Ene,117,2021,2021-01-17,0,SIN REGISTRO
17 Ene,117,2021,2021-01-17,4,TACNA
17 Ene,117,2021,2021-01-17,1,TUMBES
17 Ene,117,2021,2021-01-17,7,UCAYALI
18 Ene,118,2021,2021-01-18,3,AMAZONAS
18 Ene,118,2021,2021-01-18,26,ANCASH
18 Ene,118,2021,2021-01-18,14,APURIMAC
18 Ene,118,2021,2021-01-18,28,AREQUIPA
18 Ene,118,2021,2021-01-18,9,AYACUCHO
18 Ene,118,2021,2021-01-18,15,CAJAMARCA
18 Ene,118,2021,2021-01-18,37,CALLAO
18 Ene,118,2021,2021-01-18,24,CUSCO
18 Ene,118,2021,2021-01-18,1,EXTRANJERO
18 Ene,118,2021,2021-01-18,2,HUANCAVELICA
18 Ene,118,2021,2021-01-18,27,HUANUCO
18 Ene,118,2021,2021-01-18,28,ICA
18 Ene,118,2021,2021-01-18,34,JUNIN
18 Ene,118,2021,2021-01-18,46,LA LIBERTAD
18 Ene,118,2021,2021-01-18,20,LAMBAYEQUE
18 Ene,118,2021,2021-01-18,325,LIMA
18 Ene,118,2021,2021-01-18,3,LORETO
18 Ene,118,2021,2021-01-18,5,MADRE DE DIOS
18 Ene,118,2021,2021-01-18,3,MOQUEGUA
18 Ene,118,2021,2021-01-18,7,PASCO
18 Ene,118,2021,2021-01-18,37,PIURA
18 Ene,118,2021,2021-01-18,38,PUNO
18 Ene,118,2021,2021-01-18,11,SAN MARTIN
18 Ene,118,2021,2021-01-18,1,SIN REGISTRO
18 Ene,118,2021,2021-01-18,12,TACNA
18 Ene,118,2021,2021-01-18,4,TUMBES
18 Ene,118,2021,2021-01-18,4,UCAYALI
19 Ene,119,2021,2021-01-19,6,AMAZONAS
19 Ene,119,2021,2021-01-19,40,ANCASH
19 Ene,119,2021,2021-01-19,19,APURIMAC
19 Ene,119,2021,2021-01-19,30,AREQUIPA
19 Ene,119,2021,2021-01-19,10,AYACUCHO
19 Ene,119,2021,2021-01-19,26,CAJAMARCA
19 Ene,119,2021,2021-01-19,38,CALLAO
19 Ene,119,2021,2021-01-19,25,CUSCO
19 Ene,119,2021,2021-01-19,2,EXTRANJERO
19 Ene,119,2021,2021-01-19,9,HUANCAVELICA
19 Ene,119,2021,2021-01-19,27,HUANUCO
19 Ene,119,2021,2021-01-19,35,ICA
19 Ene,119,2021,2021-01-19,54,JUNIN
19 Ene,119,2021,2021-01-19,40,LA LIBERTAD
19 Ene,119,2021,2021-01-19,11,LAMBAYEQUE
19 Ene,119,2021,2021-01-19,282,LIMA
19 Ene,119,2021,2021-01-19,12,LORETO
19 Ene,119,2021,2021-01-19,2,MADRE DE DIOS
19 Ene,119,2021,2021-01-19,6,MOQUEGUA
19 Ene,119,2021,2021-01-19,9,PASCO
19 Ene,119,2021,2021-01-19,36,PIURA
19 Ene,119,2021,2021-01-19,32,PUNO
19 Ene,119,2021,2021-01-19,12,SAN MARTIN
19 Ene,119,2021,2021-01-19,1,SIN REGISTRO
19 Ene,119,2021,2021-01-19,9,TACNA
19 Ene,119,2021,2021-01-19,4,TUMBES
19 Ene,119,2021,2021-01-19,5,UCAYALI
20 Ene,120,2021,2021-01-20,1,AMAZONAS
20 Ene,120,2021,2021-01-20,31,ANCASH
20 Ene,120,2021,2021-01-20,9,APURIMAC
20 Ene,120,2021,2021-01-20,45,AREQUIPA
20 Ene,120,2021,2021-01-20,10,AYACUCHO
20 Ene,120,2021,2021-01-20,13,CAJAMARCA
20 Ene,120,2021,2021-01-20,28,CALLAO
20 Ene,120,2021,2021-01-20,28,CUSCO
20 Ene,120,2021,2021-01-20,0,EXTRANJERO
20 Ene,120,2021,2021-01-20,7,HUANCAVELICA
20 Ene,120,2021,2021-01-20,35,HUANUCO
20 Ene,120,2021,2021-01-20,18,ICA
20 Ene,120,2021,2021-01-20,45,JUNIN
20 Ene,120,2021,2021-01-20,52,LA LIBERTAD
20 Ene,120,2021,2021-01-20,11,LAMBAYEQUE
20 Ene,120,2021,2021-01-20,305,LIMA
20 Ene,120,2021,2021-01-20,11,LORETO
20 Ene,120,2021,2021-01-20,5,MADRE DE DIOS
20 Ene,120,2021,2021-01-20,3,MOQUEGUA
20 Ene,120,2021,2021-01-20,11,PASCO
20 Ene,120,2021,2021-01-20,33,PIURA
20 Ene,120,2021,2021-01-20,32,PUNO
20 Ene,120,2021,2021-01-20,15,SAN MARTIN
20 Ene,120,2021,2021-01-20,1,SIN REGISTRO
20 Ene,120,2021,2021-01-20,8,TACNA
20 Ene,120,2021,2021-01-20,5,TUMBES
20 Ene,120,2021,2021-01-20,9,UCAYALI
21 Ene,121,2021,2021-01-21,4,AMAZONAS
21 Ene,121,2021,2021-01-21,29,ANCASH
21 Ene,121,2021,2021-01-21,12,APURIMAC
21 Ene,121,2021,2021-01-21,36,AREQUIPA
21 Ene,121,2021,2021-01-21,4,AYACUCHO
21 Ene,121,2021,2021-01-21,15,CAJAMARCA
21 Ene,121,2021,2021-01-21,41,CALLAO
21 Ene,121,2021,2021-01-21,37,CUSCO
21 Ene,121,2021,2021-01-21,1,EXTRANJERO
21 Ene,121,2021,2021-01-21,10,HUANCAVELICA
